==== START logs for container coredns of pod kube-system/coredns-66bc5c9577-2d4h5 ====
maxprocs: Leaving GOMAXPROCS=16: CPU quota undefined
.:53
[INFO] plugin/reload: Running configuration SHA512 = e7e8a6c4578bf29b9f453cb54ade3fb14671793481527b7435e35119b25e84eb3a79242b1f470199f8605ace441674db8f1b6715b77448c20dde63e2dc5d2169
CoreDNS-1.12.1
linux/amd64, go1.24.1, 707c7c1
[INFO] 10.244.0.19:53038 - 59978 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000343483s
[INFO] 10.244.0.19:41147 - 62415 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000333876s
[INFO] 10.244.0.19:53204 - 6300 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001895018s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:58856->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:40354 - 55863 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000515392s
[INFO] 10.244.0.19:51505 - 43828 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000444817s
[INFO] 10.244.0.19:40637 - 39741 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000403396s
[INFO] 10.244.0.19:53583 - 61177 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00085896s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:35111->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:33235 - 16 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.099611669s
[INFO] 10.244.0.19:33505 - 17116 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000740787s
[INFO] 10.244.0.19:50961 - 4991 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000891065s
[INFO] 10.244.0.19:56422 - 16724 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001302956s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:52209->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:43892 - 40626 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00054501s
[INFO] 10.244.0.19:59006 - 29897 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000473862s
[INFO] 10.244.0.19:57751 - 17724 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000496594s
[INFO] 10.244.0.19:35477 - 11688 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001039099s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:41490->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:39459 - 62403 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000794171s
[INFO] 10.244.0.19:45743 - 36990 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000556849s
[INFO] 10.244.0.19:53776 - 22575 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.00059106s
[INFO] 10.244.0.19:39215 - 40286 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.064181962s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:46567->192.168.65.254:53: i/o timeout
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.604812253s
[INFO] 10.244.0.19:40883 - 17648 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.002196794s
[INFO] 10.244.0.19:39194 - 61728 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000654462s
[INFO] 10.244.0.19:32777 - 27605 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000725816s
[INFO] 10.244.0.19:54392 - 25354 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.003966804s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:40042->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:52053 - 22439 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.001061069s
[INFO] 10.244.0.19:51769 - 9150 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000591261s
[INFO] 10.244.0.19:50146 - 14159 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000623323s
[INFO] 10.244.0.19:49695 - 44083 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001201218s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:57431->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:51558 - 41383 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00071592s
[INFO] 10.244.0.19:32805 - 40590 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000390478s
[INFO] 10.244.0.19:43157 - 24417 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000520873s
[INFO] 10.244.0.19:40175 - 2496 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001277639s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:56275->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:33159 - 9797 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000773526s
[INFO] 10.244.0.19:45665 - 4379 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000735397s
[INFO] 10.244.0.19:58120 - 21808 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000567212s
[INFO] 10.244.0.19:56890 - 41478 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001697592s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:43380->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:39242 - 45309 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000802333s
[INFO] 10.244.0.19:46457 - 46565 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000562951s
[INFO] 10.244.0.19:46842 - 6549 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000511379s
[INFO] 10.244.0.19:42956 - 29469 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001300662s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:39160->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:53810 - 34989 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000346256s
[INFO] 10.244.0.19:37748 - 62793 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000263617s
[INFO] 10.244.0.19:59158 - 34186 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000460914s
[INFO] 10.244.0.19:48841 - 48224 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00056624s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:45581->192.168.65.254:53: i/o timeout
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.64047594s
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.394809594s
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.202511115s
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.305093992s
[INFO] 10.244.0.19:58710 - 15565 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000842902s
[INFO] 10.244.0.19:35158 - 60499 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000567341s
[INFO] 10.244.0.19:37907 - 27100 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000544091s
[INFO] 10.244.0.19:38783 - 19879 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001393135s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:38610->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:55970 - 28046 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000637118s
[INFO] 10.244.0.19:52317 - 6748 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00060752s
[INFO] 10.244.0.19:40639 - 17569 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000653501s
[INFO] 10.244.0.19:60651 - 39952 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002241424s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:46579->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:47345 - 31901 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000823986s
[INFO] 10.244.0.19:40198 - 40961 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000821139s
[INFO] 10.244.0.19:60478 - 53372 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.004314903s
[INFO] 10.244.0.19:46367 - 48049 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001828597s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:40687->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:45005 - 22273 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000803558s
[INFO] 10.244.0.19:38931 - 50922 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000604062s
[INFO] 10.244.0.19:35066 - 39551 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.00057477s
[INFO] 10.244.0.19:45243 - 14810 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001576677s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:36585->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:48386 - 62491 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.078780609s
[INFO] 10.244.0.19:53664 - 61536 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.038193075s
[INFO] 10.244.0.19:55059 - 26192 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000470294s
[INFO] 10.244.0.19:48703 - 19631 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.043002342s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:38507->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:42207 - 21224 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000862273s
[INFO] 10.244.0.19:58374 - 13050 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000416447s
[INFO] 10.244.0.19:54482 - 4223 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.212372251s
[INFO] 10.244.0.19:33584 - 5295 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002061304s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:33982->192.168.65.254:53: i/o timeout
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 1.717816358s
[WARNING] plugin/health: Local health request to "http://:8080/health" took more than 1s: 2.000553171s
[INFO] 10.244.0.19:42410 - 60299 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.005639088s
[INFO] 10.244.0.19:40350 - 15075 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000745747s
[INFO] 10.244.0.19:49910 - 40655 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000818879s
[INFO] 10.244.0.19:50436 - 1022 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00420534s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:41194->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:39928 - 11276 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00164514s
[INFO] 10.244.0.19:46458 - 64218 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000808722s
[INFO] 10.244.0.19:54819 - 12038 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000740397s
[INFO] 10.244.0.19:34447 - 46424 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002043404s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:43117->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:58846 - 25203 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.002581695s
[INFO] 10.244.0.19:40361 - 63612 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.023237474s
[INFO] 10.244.0.19:44865 - 9495 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000777135s
[INFO] 10.244.0.19:38986 - 35811 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.006559384s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:45828->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:45940 - 2554 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000581011s
[INFO] 10.244.0.19:55497 - 34385 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00058026s
[INFO] 10.244.0.19:36139 - 55327 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000416098s
[INFO] 10.244.0.19:41596 - 59279 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002055505s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:36652->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:37964 - 29756 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.001917801s
[INFO] 10.244.0.19:43311 - 46706 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000613774s
[INFO] 10.244.0.19:44552 - 2826 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000650215s
[INFO] 10.244.0.19:58434 - 47563 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00831038s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:42346->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:50225 - 18097 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00077655s
[INFO] 10.244.0.19:39188 - 31387 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00062885s
[INFO] 10.244.0.19:44081 - 32057 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000532021s
[INFO] 10.244.0.19:45898 - 14955 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.003819345s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:52860->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:46641 - 25468 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000738397s
[INFO] 10.244.0.19:53167 - 24745 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000612744s
[INFO] 10.244.0.19:39742 - 18963 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000542639s
[INFO] 10.244.0.19:56994 - 30590 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001835958s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:36009->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:54871 - 59284 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00080366s
[INFO] 10.244.0.19:39351 - 52437 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000599922s
[INFO] 10.244.0.19:60140 - 31889 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.001428376s
[INFO] 10.244.0.19:53329 - 30003 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001748417s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:45906->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:47049 - 58735 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.001462644s
[INFO] 10.244.0.19:54216 - 32680 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00073097s
[INFO] 10.244.0.19:53187 - 21663 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000640972s
[INFO] 10.244.0.19:55496 - 33517 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002337523s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:59451->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:33183 - 7046 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00049338s
[INFO] 10.244.0.19:38215 - 31208 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000497282s
[INFO] 10.244.0.19:60867 - 64499 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000516339s
[INFO] 10.244.0.19:47279 - 6964 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00227683s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:43276->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:52483 - 7195 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000846944s
[INFO] 10.244.0.19:57784 - 11390 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000568513s
[INFO] 10.244.0.19:33085 - 61215 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000496958s
[INFO] 10.244.0.19:58687 - 2564 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.003622988s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:40235->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:49947 - 7990 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000855176s
[INFO] 10.244.0.19:49674 - 27833 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000862952s
[INFO] 10.244.0.19:40323 - 59052 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.001106005s
[INFO] 10.244.0.19:58220 - 52252 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.036425723s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:35983->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:49438 - 54417 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000705167s
[INFO] 10.244.0.19:47544 - 37127 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00057701s
[INFO] 10.244.0.19:58402 - 6675 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000487283s
[INFO] 10.244.0.19:58717 - 5741 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.002262563s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:34990->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:54674 - 23590 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000443372s
[INFO] 10.244.0.19:53073 - 4963 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000421146s
[INFO] 10.244.0.19:51788 - 47340 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000375326s
[INFO] 10.244.0.19:59722 - 31073 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001575416s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:34122->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:57644 - 63347 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000680884s
[INFO] 10.244.0.19:59293 - 58514 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000823814s
[INFO] 10.244.0.19:51178 - 57587 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000430449s
[INFO] 10.244.0.19:58389 - 13196 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.00158383s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:49515->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:52391 - 65491 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.001499312s
[INFO] 10.244.0.19:41336 - 48487 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00065727s
[INFO] 10.244.0.19:60329 - 55057 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000422396s
[INFO] 10.244.0.19:44310 - 55920 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001112719s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:56178->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:38009 - 8387 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000787644s
[INFO] 10.244.0.19:48042 - 29252 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000591767s
[INFO] 10.244.0.19:33722 - 2742 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000402447s
[INFO] 10.244.0.19:41802 - 1180 "TXT IN _grpc_config.localhost. udp 51 false 1232" - - 0 2.001939867s
[ERROR] plugin/errors: 2 _grpc_config.localhost. TXT: read udp 10.244.0.16:40433->192.168.65.254:53: i/o timeout
[INFO] 10.244.0.19:56696 - 21163 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000991514s
